loan_id,paid_at,amount,transaction_type
383678,2022-09-28 08:08:00,676600.0,Deposit
406342,2022-09-28 08:13:00,8000.0,Deposit
390235,2022-09-28 08:22:00,24000.0,Deposit
384886,2022-09-28 08:53:00,220000.0,Deposit
384886,2022-09-28 08:55:00,224600.0,Deposit
386351,2022-09-28 09:14:00,2104600.0,Deposit
399981,2022-09-28 09:17:00,49000.0,Deposit
386841,2022-09-28 09:18:00,32000.0,Deposit
400079,2022-09-28 09:19:00,10000.0,Deposit
389657,2022-09-28 09:25:00,100000.0,Deposit
382695,2022-09-28 09:38:00,455700.0,Deposit
385414,2022-09-28 09:38:00,18800.0,Deposit
383498,2022-09-28 09:42:00,387000.0,Deposit
336273,2022-09-28 09:59:00,15000.0,Deposit
386580,2022-09-28 09:46:00,2633700.0,Deposit
379860,2022-09-28 10:19:00,70000.0,Deposit
390385,2022-09-28 10:26:00,6500.0,Deposit
384962,2022-09-28 10:51:00,150000.0,Deposit
382634,2022-09-28 11:03:00,6000.0,Deposit
336273,2022-09-28 11:10:00,28700.0,
314889,2022-09-28 11:17:00,10000.0,Deposit
380953,2022-09-28 11:38:00,647600.0,Deposit
389317,2022-09-28 11:40:00,567300.0,Deposit
400442,2022-09-28 11:46:00,150000.0,Deposit
382043,2022-09-28 12:13:00,257300.0,Deposit
393112,2022-09-28 12:34:00,28400.0,Deposit
397024,2022-09-28 12:34:00,30000.0,Deposit
380707,2022-09-28 12:36:00,80000.0,Deposit
407586,2022-09-28 13:09:00,100000.0,Deposit
413372,2022-09-28 13:10:00,30000.0,Discount
379860,2022-09-28 13:17:00,57200.0,Deposit
394483,2022-09-28 13:45:00,70000.0,Deposit
406506,2022-09-28 14:39:00,8000.0,Deposit
387787,2022-09-28 15:05:00,10000.0,Deposit
398075,2022-09-28 15:25:00,51250.0,Deposit
392325,2022-09-28 15:28:00,80000.0,Deposit
409714,2022-09-28 16:10:00,11000.0,Deposit
385414,2022-09-28 16:18:00,100000.0,Deposit
409195,2022-09-28 16:23:00,300000.0,Deposit
394377,2022-09-28 16:31:00,140000.0,Deposit
384154,2022-09-28 16:50:00,160000.0,Deposit
384154,2022-09-28 17:21:00,200000.0,Deposit
375386,2022-09-28 17:23:00,35000.0,Deposit
408780,2022-09-28 17:25:00,5500.0,Deposit
408780,2022-09-28 17:26:00,16500.0,Deposit
401188,2022-09-28 17:37:00,20000.0,Deposit
387327,2022-09-28 17:49:00,81000.0,Deposit
383333,2022-09-28 18:34:00,20000.0,Deposit
413645,2022-09-28 19:01:00,20000.0,Deposit
408215,2022-09-28 19:44:00,30000.0,Deposit
834894,2023-11-28 07:08:00,100000.0,Deposit
386367,2022-09-28 21:31:00,20000.0,Deposit
403738,2022-09-29 04:02:00,10000.0,Deposit
383726,2022-09-29 04:09:00,378600.0,Deposit
387787,2022-09-29 05:18:00,10000.0,Deposit
402531,2022-09-29 05:28:00,30000.0,Deposit
384860,2022-09-29 05:41:00,28000.0,Deposit
384947,2022-09-29 06:14:00,30000.0,Deposit
406881,2022-09-29 06:18:00,10000.0,Deposit
387931,2022-09-29 06:20:00,110000.0,Deposit
384962,2022-09-29 06:21:00,51600.0,Deposit
398075,2022-09-29 06:21:00,56100.0,Deposit
406342,2022-09-29 06:36:00,8000.0,Deposit
397024,2022-09-29 06:37:00,29000.0,Deposit
380814,2022-09-29 07:09:00,206600.0,Deposit
384082,2022-09-29 07:36:00,2243000.0,Deposit
394376,2022-09-29 07:57:00,318200.0,Deposit
391610,2022-09-29 08:31:00,100000.0,Deposit
391610,2022-09-29 08:31:00,10000.0,Deposit
384860,2022-09-29 08:35:00,151000.0,Deposit
387519,2022-09-29 08:44:00,821300.0,Deposit
405286,2022-09-29 09:08:00,36200.0,Deposit
387399,2022-09-29 09:27:00,3000000.0,Deposit
387399,2022-09-29 09:29:00,885200.0,Deposit
398451,2022-09-29 09:48:00,350000.0,Deposit
411752,2022-09-29 09:54:00,30000.0,Discount
387517,2022-09-29 11:03:00,607600.0,Deposit
840558,2023-11-28 07:09:00,310000.0,Deposit
413372,2022-09-29 11:42:00,30000.0,Discount
397024,2022-09-29 11:47:00,19000.0,Deposit
414568,2022-09-29 12:11:00,5000.0,Deposit
412939,2022-09-29 12:35:00,82500.0,Deposit
390783,2022-09-29 13:02:00,32000.0,Deposit
383805,2022-09-29 13:05:00,4000.0,Deposit
375386,2022-09-29 13:12:00,27000.0,Deposit
389317,2022-09-29 13:17:00,500000.0,Deposit
416005,2022-09-29 13:23:00,30000.0,Discount
417832,2022-09-29 13:25:00,15000.0,Discount
384947,2022-09-29 14:18:00,20000.0,Deposit
384225,2022-09-29 14:21:00,355700.0,Deposit
389651,2022-09-29 14:39:00,50000.0,Deposit
382162,2022-09-29 14:50:00,602800.0,Deposit
397024,2022-09-29 15:02:00,850.0,Deposit
394483,2022-09-29 15:05:00,50000.0,Deposit
387988,2022-09-29 15:12:00,570900.0,Deposit
386223,2022-09-29 15:26:00,70000.0,Deposit
314889,2022-09-29 15:27:00,10000.0,Deposit
835799,2023-11-28 07:08:00,400000.0,Deposit
406506,2022-09-29 15:34:00,7000.0,Deposit
387663,2022-09-29 15:44:00,800000.0,Deposit
388366,2022-09-29 16:02:00,35000.0,Deposit
409195,2022-09-29 16:09:00,100000.0,Deposit
387069,2022-09-29 16:11:00,89400.0,Deposit
397024,2022-09-29 16:29:00,9500.0,Deposit
386885,2022-09-29 16:38:00,232000.0,Deposit
380707,2022-09-29 17:02:00,70000.0,Deposit
402532,2022-09-29 17:52:00,20000.0,Deposit
401570,2022-09-29 17:56:00,30000.0,Deposit
386004,2022-09-29 18:02:00,30000.0,Deposit
380707,2022-09-29 18:12:00,50100.0,Deposit
386367,2022-09-29 18:30:00,20000.0,Deposit
408215,2022-09-29 18:31:00,30000.0,Deposit
386841,2022-09-29 18:40:00,28000.0,Deposit
394377,2022-09-29 18:41:00,130000.0,Deposit
390215,2022-09-29 18:42:00,110100.0,Deposit
387583,2022-09-29 18:45:00,27000.0,Deposit
390385,2022-09-29 18:57:00,10000.0,Deposit
408917,2022-09-29 19:21:00,40000.0,Deposit
408780,2022-09-29 19:37:00,24000.0,Deposit
386537,2022-09-30 05:08:00,25000.0,Deposit
384795,2022-09-30 05:09:00,246500.0,Deposit
389673,2022-09-30 05:36:00,245000.0,Deposit
387787,2022-09-30 06:22:00,10000.0,Deposit
409042,2022-09-30 06:28:00,30000.0,Discount
403738,2022-09-30 06:29:00,10000.0,Deposit
387872,2022-09-30 06:55:00,197000.0,Deposit
385261,2022-09-30 07:09:00,464600.0,Deposit
408917,2022-09-30 07:23:00,20000.0,Deposit
388737,2022-09-30 07:57:00,271000.0,Deposit
389673,2022-09-30 07:58:00,571900.0,Deposit
393318,2022-09-30 08:00:00,80000.0,Deposit
397024,2022-09-30 08:00:00,10000.0,Deposit
402531,2022-09-30 08:08:00,17000.0,Deposit
399163,2022-09-30 08:12:00,1000.0,Deposit
400442,2022-09-30 08:29:00,533800.0,Deposit
401717,2022-09-30 08:42:00,30000.0,Discount
387583,2022-09-30 08:42:00,20000.0,Deposit
403877,2022-09-30 08:46:00,62000.0,Deposit
399981,2022-09-30 08:56:00,49000.0,Deposit
391160,2022-09-30 08:57:00,180000.0,Deposit
385276,2022-09-30 09:11:00,321200.0,Deposit
385904,2022-09-30 09:27:00,480000.0,Deposit
384234,2022-09-30 09:46:00,693100.0,Deposit
389270,2022-09-30 09:52:00,29000.0,Deposit
384981,2022-09-30 10:02:00,826500.0,Deposit
384918,2022-09-30 10:03:00,1318600.0,Deposit
413372,2022-09-30 10:14:00,30000.0,Discount
411520,2022-09-30 10:18:00,20000.0,Deposit
409042,2022-09-30 10:28:00,30000.0,Discount
386367,2022-09-30 10:32:00,60000.0,Deposit
384885,2022-09-30 10:46:00,1333700.0,Deposit
395693,2022-09-30 10:48:00,100000.0,Deposit
386841,2022-09-30 10:57:00,475100.0,Deposit
419005,2022-09-30 11:01:00,3500.0,Deposit
409246,2022-09-30 11:06:00,94000.0,Deposit
385414,2022-09-30 11:17:00,480000.0,Deposit
387285,2022-09-30 11:29:00,2778500.0,Deposit
314889,2022-09-30 11:34:00,10000.0,Deposit
418556,2022-09-30 11:35:00,15000.0,Discount
409042,2022-09-30 11:35:00,30000.0,Discount
380707,2022-09-30 11:42:00,9100.0,Deposit
385118,2022-09-30 12:04:00,944700.0,Deposit
385141,2022-09-30 12:31:00,565800.0,Deposit
417043,2022-09-30 13:04:00,15000.0,Discount
399681,2022-09-30 13:14:00,25000.0,Deposit
416317,2022-09-30 13:15:00,20000.0,Deposit
389651,2022-09-30 13:22:00,97500.0,Deposit
390783,2022-09-30 14:14:00,40000.0,Deposit
384772,2022-09-30 14:32:00,50000.0,Deposit
389317,2022-09-30 14:54:00,500000.0,Deposit
389657,2022-09-30 14:57:00,100000.0,Deposit
386885,2022-09-30 15:02:00,410000.0,Deposit
388916,2022-09-30 16:40:00,382000.0,Deposit
409714,2022-09-30 16:54:00,23000.0,Deposit
402532,2022-09-30 17:13:00,13000.0,Deposit
402531,2022-09-30 17:39:00,5000.0,Deposit
406342,2022-09-30 17:47:00,10000.0,Deposit
402316,2022-09-30 18:33:00,150000.0,Deposit
414956,2022-09-30 18:35:00,10000.0,Deposit
408215,2022-09-30 18:42:00,30000.0,Deposit
391160,2022-09-30 20:05:00,100000.0,Deposit
380631,2022-09-30 21:03:00,220000.0,Deposit
398075,2022-10-01 01:25:00,49000.0,Deposit
388366,2022-10-01 05:18:00,9000.0,Deposit
393192,2022-10-01 05:45:00,100000.0,Deposit
380631,2022-10-01 06:11:00,7100.0,Deposit
391160,2022-10-01 06:27:00,70300.0,Deposit
412939,2022-10-01 06:45:00,120000.0,Deposit
387918,2022-10-01 06:54:00,1787400.0,Deposit
397606,2022-10-01 07:00:00,247600.0,Deposit
395622,2022-10-01 07:01:00,100000.0,Deposit
388166,2022-10-01 07:11:00,30000.0,Deposit
387787,2022-10-01 07:29:00,10000.0,Deposit
413645,2022-10-01 07:56:00,19000.0,Deposit
386559,2022-10-01 08:30:00,1370400.0,Deposit
386388,2022-10-01 08:52:00,150000.0,Deposit
393318,2022-10-01 09:01:00,70000.0,Deposit
406881,2022-10-01 09:57:00,10000.0,Deposit
390904,2022-10-01 10:03:00,100000.0,Deposit
406342,2022-10-01 11:21:00,10000.0,Deposit
314889,2022-10-01 11:22:00,15000.0,Deposit
411520,2022-10-01 12:12:00,20000.0,Deposit
389317,2022-10-01 12:27:00,1000000.0,Deposit
390096,2022-10-01 13:05:00,1072800.0,Deposit
386223,2022-10-01 13:33:00,236800.0,Deposit
390783,2022-10-01 14:23:00,50000.0,Deposit
406506,2022-10-01 14:26:00,9000.0,Deposit
386403,2022-10-01 14:36:00,178900.0,Deposit
386537,2022-10-01 15:10:00,122000.0,Deposit
401570,2022-10-01 16:13:00,20000.0,Deposit
411966,2022-10-01 16:34:00,40000.0,Deposit
409195,2022-10-01 16:43:00,250000.0,Deposit
402532,2022-10-01 16:47:00,18000.0,Deposit
418800,2022-10-01 17:10:00,33100.0,Deposit
388916,2022-10-01 18:11:00,15000.0,Deposit
414956,2022-10-01 18:25:00,7700.0,Deposit
386885,2022-10-01 18:37:00,290600.0,Deposit
393425,2022-10-01 19:09:00,100000.0,Deposit
408215,2022-10-01 19:38:00,30000.0,Deposit
384772,2022-10-01 19:40:00,95000.0,Deposit
419118,2022-10-01 20:09:00,12500.0,Deposit
380631,2022-10-01 20:17:00,22000.0,Deposit
387518,2022-10-01 20:45:00,20000.0,Deposit
396157,2022-10-01 23:21:00,25000.0,Deposit
414568,2022-10-02 03:58:00,13500.0,Deposit
390904,2022-10-02 05:36:00,50000.0,Deposit
406342,2022-10-02 05:59:00,13000.0,Deposit
402531,2022-10-02 06:53:00,48000.0,Deposit
387787,2022-10-02 07:23:00,30000.0,Deposit
413088,2022-10-02 08:18:00,1700.0,Deposit
388916,2022-10-02 08:28:00,17000.0,Deposit
400079,2022-10-02 08:45:00,10000.0,Deposit
388166,2022-10-02 09:07:00,30000.0,Deposit
388366,2022-10-02 09:14:00,50000.0,Deposit
397024,2022-10-02 09:31:00,36000.0,Deposit
399981,2022-10-02 09:51:00,33000.0,Deposit
397024,2022-10-02 09:56:00,42000.0,Deposit
413354,2022-10-02 10:34:00,5000.0,Deposit
396769,2022-10-02 10:44:00,86000.0,Deposit
398942,2022-10-02 10:59:00,35000.0,Deposit
389270,2022-10-02 11:05:00,71000.0,Deposit
392325,2022-10-02 12:08:00,12000.0,Deposit
392325,2022-10-02 12:09:00,3000.0,Deposit
391160,2022-10-02 12:15:00,220000.0,Deposit
397024,2022-10-02 13:19:00,20000.0,Deposit
379965,2022-10-02 13:24:00,621500.0,Deposit
415470,2022-10-02 13:42:00,10000.0,Deposit
402532,2022-10-02 14:51:00,18000.0,Deposit
393192,2022-10-02 15:18:00,50000.0,Deposit
402841,2022-10-02 15:30:00,207000.0,Deposit
413088,2022-10-02 16:09:00,10000.0,Deposit
386388,2022-10-02 16:35:00,195000.0,Deposit
386388,2022-10-02 16:35:00,200.0,
409714,2022-10-02 16:59:00,7000.0,Deposit
394483,2022-10-02 17:24:00,50000.0,Deposit
409195,2022-10-02 17:26:00,100000.0,Deposit
395693,2022-10-02 17:38:00,100000.0,Deposit
388166,2022-10-02 17:40:00,30000.0,Deposit
386885,2022-10-02 18:29:00,398000.0,Deposit
403174,2022-10-02 18:31:00,33000.0,Deposit
389270,2022-10-02 19:16:00,100000.0,Deposit
403561,2022-10-02 21:49:00,398000.0,Deposit
403561,2022-10-03 03:17:00,157700.0,Deposit
391450,2022-10-03 04:50:00,403000.0,Deposit
386538,2022-10-03 04:51:00,2000.0,Deposit
391450,2022-10-03 05:19:00,6800.0,Deposit
386124,2022-10-03 05:24:00,300000.0,Deposit
391160,2022-10-03 05:31:00,400000.0,Deposit
385883,2022-10-03 05:43:00,616800.0,Deposit
388366,2022-10-03 06:03:00,224100.0,Deposit
386538,2022-10-03 06:04:00,160800.0,Deposit
385918,2022-10-03 06:14:00,555700.0,Deposit
397024,2022-10-03 06:27:00,90000.0,Deposit
389657,2022-10-03 06:32:00,100000.0,Deposit
386508,2022-10-03 07:12:00,1387700.0,Deposit
390783,2022-10-03 07:13:00,150000.0,Deposit
397024,2022-10-03 07:15:00,9000.0,Deposit
385972,2022-10-03 07:33:00,937600.0,Deposit
386535,2022-10-03 07:40:00,401600.0,Deposit
412939,2022-10-03 08:01:00,100000.0,Deposit
406157,2022-10-03 08:02:00,70400.0,Deposit
387243,2022-10-03 08:06:00,213500.0,Deposit
420665,2022-10-03 08:09:00,15000.0,Deposit
384947,2022-10-03 08:21:00,90000.0,Deposit
389273,2022-10-03 08:43:00,437400.0,Deposit
406342,2022-10-03 08:59:00,10000.0,Deposit
391884,2022-10-03 09:25:00,150000.0,Deposit
414398,2022-10-03 09:31:00,11000.0,Deposit
398075,2022-10-03 09:54:00,307250.0,Deposit
394377,2022-10-03 10:12:00,130000.0,Deposit
389705,2022-10-03 10:32:00,19000.0,Deposit
387327,2022-10-03 10:57:00,273000.0,Deposit
385646,2022-10-03 10:57:00,466800.0,Deposit
390932,2022-10-03 11:09:00,451800.0,Deposit
419423,2022-10-03 11:33:00,15000.0,Discount
390272,2022-10-03 11:50:00,500000.0,Deposit
314889,2022-10-03 11:52:00,10900.0,Deposit
403174,2022-10-03 12:12:00,10000.0,Deposit
415269,2022-10-03 12:15:00,80000.0,Deposit
403738,2022-10-03 12:26:00,10000.0,Deposit
387467,2022-10-03 12:27:00,681300.0,Deposit
420280,2022-10-03 12:27:00,15000.0,Discount
408943,2022-10-03 12:31:00,30000.0,Discount
398517,2022-10-03 12:31:00,75000.0,Deposit
389791,2022-10-03 12:17:00,227800.0,Deposit
395622,2022-10-03 13:13:00,30000.0,Discount
384536,2022-10-03 13:36:00,659400.0,Deposit
385495,2022-10-03 13:54:00,400500.0,Deposit
385281,2022-10-03 13:54:00,590300.0,Deposit
393083,2022-10-03 13:53:00,201000.0,Deposit
389270,2022-10-03 14:07:00,100000.0,Deposit
389377,2022-10-03 14:12:00,626100.0,Deposit
388215,2022-10-03 14:20:00,483400.0,Deposit
401717,2022-10-03 15:04:00,214500.0,Deposit
389165,2022-10-03 15:08:00,270000.0,Deposit
406506,2022-10-03 15:41:00,17000.0,Deposit
398942,2022-10-03 15:57:00,40000.0,Deposit
397024,2022-10-03 16:00:00,10000.0,Deposit
409195,2022-10-03 16:02:00,200000.0,Deposit
397024,2022-10-03 16:26:00,30000.0,Deposit
418800,2022-10-03 16:48:00,50000.0,Deposit
387051,2022-10-03 17:05:00,159800.0,Deposit
386004,2022-10-03 17:32:00,40000.0,Deposit
402531,2022-10-03 17:38:00,50000.0,Deposit
390145,2022-10-03 17:43:00,355600.0,Deposit
389165,2022-10-03 18:16:00,300000.0,Deposit
388916,2022-10-03 18:30:00,10000.0,Deposit
402688,2022-10-03 18:37:00,85000.0,Deposit
393192,2022-10-03 18:38:00,40000.0,Deposit
408215,2022-10-03 19:06:00,30000.0,Deposit
392325,2022-10-03 19:53:00,74000.0,Deposit
387583,2022-10-03 20:00:00,43000.0,Deposit
844407,2023-11-28 07:13:00,32000.0,Deposit
393318,2022-10-04 02:57:00,50000.0,Deposit
414568,2022-10-04 03:57:00,15000.0,Deposit
390215,2022-10-04 04:05:00,81000.0,Deposit
389165,2022-10-04 04:59:00,520000.0,Deposit
389165,2022-10-04 06:11:00,243700.0,Deposit
397024,2022-10-04 06:22:00,10000.0,Deposit
406342,2022-10-04 06:38:00,9000.0,Deposit
387518,2022-10-04 06:45:00,334600.0,Deposit
390904,2022-10-04 06:48:00,90000.0,Deposit
396682,2022-10-04 07:10:00,100000.0,Deposit
392325,2022-10-04 07:14:00,1000.0,Deposit
394377,2022-10-04 07:15:00,140000.0,Deposit
413649,2022-10-04 07:28:00,126500.0,Deposit
841375,2023-11-28 07:16:00,15000.0,Deposit
394428,2022-10-04 08:04:00,1787000.0,Deposit
408504,2022-10-04 08:04:00,150000.0,Deposit
390999,2022-10-04 08:14:00,230000.0,Deposit
388166,2022-10-04 08:16:00,10600.0,Deposit
406157,2022-10-04 08:24:00,100000.0,Deposit
417247,2022-10-04 08:28:00,20000.0,Deposit
406506,2022-10-04 08:35:00,8000.0,Deposit
387247,2022-10-04 08:36:00,234400.0,Deposit
387461,2022-10-04 08:42:00,340200.0,Deposit
418049,2022-10-04 08:46:00,10000.0,Deposit
386951,2022-10-04 09:04:00,882200.0,Deposit
399981,2022-10-04 09:32:00,49000.0,Deposit
387069,2022-10-04 09:34:00,100000.0,Deposit
391996,2022-10-04 09:35:00,501400.0,Deposit
389756,2022-10-04 09:56:00,243900.0,Deposit
417661,2022-10-04 11:39:00,30000.0,Discount
415263,2022-10-04 11:46:00,30000.0,Discount
397024,2022-10-04 11:58:00,21000.0,Deposit
397024,2022-10-04 11:59:00,500.0,Deposit
387583,2022-10-04 12:08:00,40300.0,Deposit
386722,2022-10-04 12:34:00,310000.0,Deposit
403877,2022-10-04 12:34:00,8000.0,Deposit
386722,2022-10-04 12:48:00,490000.0,Deposit
411520,2022-10-04 12:49:00,20000.0,Deposit
389270,2022-10-04 13:01:00,145000.0,Deposit
389270,2022-10-04 13:37:00,113500.0,Deposit
388916,2022-10-04 13:44:00,5900.0,Deposit
391762,2022-10-04 13:55:00,100000.0,Deposit
314889,2022-10-04 13:58:00,15000.0,Deposit
387647,2022-10-04 14:04:00,333400.0,Deposit
405286,2022-10-04 14:20:00,730000.0,Deposit
402532,2022-10-04 14:34:00,18000.0,Deposit
405483,2022-10-04 14:37:00,300000.0,Deposit
420665,2022-10-04 14:47:00,15000.0,Deposit
408780,2022-10-04 15:04:00,6000.0,Deposit
397024,2022-10-04 15:32:00,9500.0,Deposit
409233,2022-10-04 15:59:00,65400.0,Deposit
419877,2022-10-04 16:14:00,25000.0,Deposit
389377,2022-10-04 16:45:00,170000.0,Deposit
402531,2022-10-04 16:57:00,50000.0,Deposit
402531,2022-10-04 17:00:00,5000.0,Deposit
414956,2022-10-04 17:27:00,35000.0,Deposit
409714,2022-10-04 17:37:00,21000.0,Deposit
384947,2022-10-04 17:39:00,7600.0,Deposit
403877,2022-10-04 17:39:00,5000.0,Deposit
393317,2022-10-04 17:45:00,108200.0,Deposit
409464,2022-10-04 17:48:00,46000.0,Deposit
402532,2022-10-04 17:52:00,20000.0,Deposit
393041,2022-10-04 18:14:00,30000.0,Deposit
396682,2022-10-04 18:28:00,68000.0,Deposit
389705,2022-10-04 19:12:00,14000.0,Deposit
408215,2022-10-04 19:27:00,35100.0,Deposit
391762,2022-10-04 19:32:00,100000.0,Deposit
409195,2022-10-04 20:04:00,300000.0,Deposit
419118,2022-10-04 20:17:00,20000.0,Deposit
396157,2022-10-04 20:21:00,15000.0,Deposit
417832,2022-10-05 05:08:00,7000.0,Deposit
399163,2022-10-05 05:37:00,9000.0,Deposit
421443,2022-10-05 05:42:00,40400.0,Deposit
389705,2022-10-05 06:02:00,20000.0,Deposit
390999,2022-10-05 06:09:00,251400.0,Deposit
417127,2022-10-05 06:21:00,15000.0,Deposit
390098,2022-10-05 06:33:00,201800.0,Deposit
389705,2022-10-05 06:33:00,580400.0,Deposit
389705,2022-10-05 06:37:00,580400.0,Deposit
357992,2022-10-05 06:41:00,70000.0,Deposit
389407,2022-10-05 06:50:00,568700.0,Deposit
406506,2022-10-05 06:51:00,8000.0,Deposit
402688,2022-10-05 06:54:00,74000.0,Deposit
406342,2022-10-05 07:03:00,10000.0,Deposit
390002,2022-10-05 07:08:00,346400.0,Deposit
408917,2022-10-05 07:33:00,10000.0,Deposit
389628,2022-10-05 07:34:00,3334200.0,Deposit
397024,2022-10-05 07:53:00,412000.0,Deposit
389677,2022-10-05 08:03:00,882400.0,Deposit
398942,2022-10-05 08:03:00,70000.0,Deposit
408917,2022-10-05 08:41:00,70000.0,Deposit
831151,2023-11-28 07:17:00,2445700.0,Deposit
398451,2022-10-05 09:01:00,340000.0,Deposit
394744,2022-10-05 09:15:00,555700.0,Deposit
387069,2022-10-05 09:37:00,40000.0,Deposit
424019,2022-10-05 09:58:00,15000.0,Discount
421495,2022-10-05 09:58:00,15000.0,Discount
386004,2022-10-05 10:11:00,250000.0,Deposit
389377,2022-10-05 10:16:00,230000.0,Deposit
389657,2022-10-05 10:34:00,162000.0,Deposit
391762,2022-10-05 10:57:00,110000.0,Deposit
400353,2022-10-05 11:14:00,250000.0,Deposit
391592,2022-10-05 11:26:00,720000.0,Deposit
390215,2022-10-05 11:31:00,320000.0,Deposit
399695,2022-10-05 11:31:00,40000.0,Deposit
419176,2022-10-05 11:51:00,889100.0,Deposit
389732,2022-10-05 12:03:00,423300.0,Deposit
393396,2022-10-05 12:06:00,750000.0,Deposit
394377,2022-10-05 12:18:00,130000.0,Deposit
399992,2022-10-05 12:33:00,635900.0,Deposit
397496,2022-10-05 12:38:00,100000.0,Deposit
390235,2022-10-05 12:46:00,820400.0,Deposit
388372,2022-10-05 12:50:00,433800.0,Deposit
389166,2022-10-05 13:02:00,900000.0,Deposit
387572,2022-10-05 13:22:00,1000000.0,Deposit
397024,2022-10-05 13:41:00,32000.0,Deposit
394483,2022-10-05 13:44:00,100000.0,Deposit
403738,2022-10-05 14:02:00,10000.0,Deposit
402466,2022-10-05 14:58:00,100000.0,Deposit
416652,2022-10-05 15:21:00,60000.0,Deposit
393192,2022-10-05 15:22:00,100000.0,Deposit
397024,2022-10-05 15:29:00,35000.0,Deposit
357992,2022-10-05 15:39:00,50000.0,Deposit
393318,2022-10-05 15:42:00,50000.0,Deposit
405758,2022-10-05 15:52:00,34800.0,Deposit
397024,2022-10-05 16:00:00,20500.0,Deposit
411520,2022-10-05 16:22:00,20000.0,Deposit
409714,2022-10-05 16:24:00,11000.0,Deposit
396157,2022-10-05 16:31:00,20000.0,Deposit
402531,2022-10-05 16:32:00,30000.0,Deposit
390272,2022-10-05 16:46:00,35800.0,Deposit
391858,2022-10-05 17:02:00,474500.0,Deposit
414568,2022-10-05 17:06:00,10400.0,Deposit
409195,2022-10-05 17:10:00,350000.0,Deposit
831033,2023-11-28 07:20:00,99000.0,Deposit
405411,2022-10-05 17:46:00,27000.0,Deposit
411752,2022-10-05 17:54:00,20700.0,Deposit
411752,2022-10-05 17:56:00,5000.0,Deposit
406506,2022-10-05 18:04:00,7000.0,Deposit
395922,2022-10-05 18:04:00,121000.0,Deposit
409464,2022-10-05 18:06:00,45000.0,Deposit
414212,2022-10-05 18:18:00,42000.0,Deposit
402688,2022-10-05 18:24:00,81000.0,Deposit
391330,2022-10-05 18:55:00,150000.0,Deposit
408917,2022-10-05 19:05:00,148400.0,Deposit
391330,2022-10-05 19:08:00,295000.0,Deposit
405336,2022-10-05 19:23:00,7000.0,Deposit
391330,2022-10-05 19:25:00,2000.0,Deposit
391330,2022-10-05 19:25:00,1400.0,Deposit
414956,2022-10-05 19:27:00,4500.0,Deposit
415470,2022-10-05 19:39:00,10000.0,Deposit
408215,2022-10-05 20:18:00,30000.0,Deposit
418800,2022-10-05 20:18:00,50000.0,Deposit
413088,2022-10-05 20:32:00,2000.0,Deposit
392544,2022-10-06 05:04:00,394900.0,Deposit
397024,2022-10-06 05:17:00,32000.0,Deposit
402167,2022-10-06 05:18:00,234400.0,Deposit
393083,2022-10-06 06:22:00,52700.0,Deposit
415470,2022-10-06 06:33:00,5000.0,Deposit
423602,2022-10-06 06:55:00,15000.0,Discount
402532,2022-10-06 06:58:00,12000.0,Deposit
419118,2022-10-06 07:07:00,10000.0,Deposit
390390,2022-10-06 07:17:00,326000.0,Deposit
397024,2022-10-06 07:36:00,19500.0,Deposit
411966,2022-10-06 07:36:00,10000.0,Deposit
390904,2022-10-06 07:37:00,179000.0,Deposit
392115,2022-10-06 07:44:00,168400.0,Deposit
390405,2022-10-06 07:45:00,301800.0,Deposit
398811,2022-10-06 07:46:00,178900.0,Deposit
421663,2022-10-06 08:00:00,210200.0,Deposit
419005,2022-10-06 08:01:00,5000.0,Deposit
406342,2022-10-06 08:41:00,9000.0,Deposit
406881,2022-10-06 08:51:00,115800.0,Deposit
417247,2022-10-06 08:52:00,25000.0,Deposit
406157,2022-10-06 09:00:00,25000.0,Deposit
390903,2022-10-06 09:00:00,459800.0,Deposit
399981,2022-10-06 09:25:00,40000.0,Deposit
390715,2022-10-06 09:28:00,151700.0,Deposit
398980,2022-10-06 09:33:00,419900.0,Deposit
387069,2022-10-06 10:30:00,190000.0,Deposit
403738,2022-10-06 10:33:00,10000.0,Deposit
397024,2022-10-06 10:55:00,29000.0,Deposit
394377,2022-10-06 11:20:00,70000.0,Deposit
424468,2022-10-06 11:33:00,15000.0,Discount
390440,2022-10-06 11:33:00,333400.0,Deposit
392308,2022-10-06 11:42:00,1700000.0,Deposit
391330,2022-10-06 12:00:00,8300.0,Deposit
425170,2022-10-06 12:07:00,15000.0,Discount
314889,2022-10-06 12:14:00,20000.0,Deposit
314889,2022-10-06 12:17:00,10000.0,Deposit
391762,2022-10-06 12:43:00,761200.0,Deposit
413185,2022-10-06 12:48:00,21500.0,Deposit
390347,2022-10-06 12:50:00,452600.0,Deposit
397024,2022-10-06 13:00:00,30000.0,Deposit
402316,2022-10-06 13:03:00,310000.0,Deposit
423758,2022-10-06 13:11:00,15000.0,Discount
403877,2022-10-06 13:14:00,5000.0,Deposit
408780,2022-10-06 13:26:00,12000.0,Deposit
406157,2022-10-06 14:28:00,30000.0,Discount
411817,2022-10-06 14:25:00,100000.0,Deposit
398451,2022-10-06 14:27:00,1000000.0,Deposit
421443,2022-10-06 14:41:00,38000.0,Deposit
402532,2022-10-06 15:00:00,20000.0,Deposit
393192,2022-10-06 15:13:00,100000.0,Deposit
405411,2022-10-06 15:17:00,40000.0,Deposit
